timestamp,machine_id,machine_type,vibration_rms,temperature_motor,current_phase_avg,pressure_level,rpm,operating_mode,hours_since_maintenance,ambient_temp,rul_hours,failure_within_24h,failure_type,estimated_repair_cost
2024-01-09 02:46:56,20,Robotic Arm,0.45,31.24,2.56,15.0,150.4,idle,23.92,17.4,60.2,0,none,0
2024-01-09 02:54:56,20,Robotic Arm,,34.13,2.52,15.7,155.6,idle,24.05,13.0,60.07,0,none,0
2024-01-09 03:20:56,20,Robotic Arm,0.37,32.7,2.59,16.1,152.3,idle,24.48,13.0,59.64,0,none,0
2024-01-09 03:48:56,20,Robotic Arm,0.39,28.7,2.58,16.3,159.4,idle,24.95,15.9,59.17,0,none,0
2024-01-09 03:54:56,20,Robotic Arm,0.42,29.55,2.44,14.6,147.9,idle,25.05,10.8,59.07,0,none,0
2024-01-09 04:19:56,20,Robotic Arm,0.36,28.45,2.45,15.6,156.4,idle,25.47,9.5,58.65,0,none,0
2024-01-09 04:32:56,20,Robotic Arm,0.38,34.09,2.38,16.1,145.6,idle,25.68,12.9,58.44,0,none,0
2024-01-09 05:02:56,20,Robotic Arm,0.42,34.83,2.3,17.9,155.1,idle,26.18,14.6,57.94,0,none,0
2024-01-09 05:31:56,20,Robotic Arm,0.39,30.4,2.22,19.7,152.7,idle,26.67,9.9,57.45,0,none,0
2024-01-09 05:58:56,20,Robotic Arm,0.38,34.17,2.26,18.2,146.8,idle,27.12,14.8,57.0,0,none,0
2024-01-09 06:00:56,20,Robotic Arm,0.42,32.22,2.43,17.4,151.6,idle,27.15,8.5,56.97,0,none,0
2024-01-09 06:24:56,20,Robotic Arm,1.34,35.48,5.9,42.2,349.9,normal,27.55,9.8,56.57,0,none,0
2024-01-09 06:50:56,20,Robotic Arm,0.41,29.52,2.38,17.8,150.6,idle,27.98,12.0,56.14,0,none,0
2024-01-09 07:20:56,20,Robotic Arm,0.38,32.13,2.45,15.9,154.7,idle,28.48,17.9,55.64,0,none,0
2024-01-09 07:31:56,20,Robotic Arm,1.75,43.47,8.44,55.7,501.0,peak,28.67,16.6,55.45,0,none,0
2024-01-09 07:56:56,20,Robotic Arm,1.35,38.32,5.76,38.4,354.4,normal,29.08,10.1,55.04,0,none,0
2024-01-09 07:59:56,20,Robotic Arm,1.69,,7.68,,497.9,peak,29.13,16.1,54.99,0,none,0
2024-01-09 08:26:56,20,Robotic Arm,0.95,,5.87,43.5,342.4,normal,29.58,9.6,54.54,0,none,0
2024-01-09 08:54:56,20,Robotic Arm,1.24,40.85,5.23,45.2,366.6,normal,30.05,12.7,54.07,0,none,0
2024-01-09 09:11:56,20,Robotic Arm,1.26,47.72,5.33,43.6,342.8,normal,30.33,9.0,53.79,0,none,0
2024-01-09 09:39:56,20,Robotic Arm,0.45,29.51,2.58,16.8,156.9,idle,30.8,13.1,53.32,0,none,0
2024-01-09 09:48:56,20,Robotic Arm,1.38,38.03,5.85,46.9,356.6,normal,30.95,10.2,53.17,0,none,0
2024-01-09 10:01:56,20,Robotic Arm,1.22,40.76,5.54,39.6,360.7,normal,31.17,14.6,52.95,0,none,0
2024-01-09 10:27:56,20,Robotic Arm,0.37,29.27,2.4,16.8,154.7,idle,31.6,14.7,52.52,0,none,0
2024-01-09 10:31:56,20,Robotic Arm,0.4,30.21,2.22,17.5,152.3,idle,31.67,14.8,52.45,0,none,0
2024-01-09 10:49:56,20,Robotic Arm,0.89,44.09,5.4,38.3,340.3,normal,31.97,11.9,52.15,0,none,0
2024-01-09 11:16:56,20,Robotic Arm,,47.07,5.88,39.0,349.6,normal,32.42,10.7,51.7,0,none,0
2024-01-09 11:23:56,20,Robotic Arm,1.02,46.08,5.84,47.7,355.6,normal,32.53,11.6,51.59,0,none,0
2024-01-09 11:38:56,20,Robotic Arm,0.86,46.73,5.23,46.3,355.6,normal,32.78,16.3,51.34,0,none,0
2024-01-09 11:55:56,20,Robotic Arm,1.38,38.16,5.61,38.1,358.0,normal,33.07,8.7,51.05,0,none,0
2024-01-09 12:05:56,20,Robotic Arm,0.36,28.46,2.49,15.1,159.7,idle,33.23,12.1,50.89,0,none,0
2024-01-09 12:34:56,20,Robotic Arm,1.07,41.28,5.45,40.8,366.2,normal,33.72,14.8,50.4,0,none,0
2024-01-09 12:38:56,20,Robotic Arm,1.34,37.71,5.23,40.8,364.7,normal,33.78,8.8,50.34,0,none,0
2024-01-09 12:40:56,20,Robotic Arm,1.12,45.25,5.87,46.2,357.5,normal,33.82,9.2,50.3,0,none,0
2024-01-09 13:09:56,20,Robotic Arm,0.94,43.21,5.44,45.6,346.1,normal,34.3,8.7,49.82,0,none,0
2024-01-09 13:12:56,20,Robotic Arm,0.41,28.6,2.52,15.9,159.6,idle,34.35,11.9,49.77,0,none,0
2024-01-09 13:23:56,20,Robotic Arm,1.1,38.34,5.3,47.9,352.0,normal,34.53,17.5,49.59,0,none,0
2024-01-09 13:30:56,20,Robotic Arm,1.22,39.17,5.38,43.7,351.9,normal,34.65,14.8,49.47,0,none,0
2024-01-09 13:40:56,20,Robotic Arm,0.4,32.94,2.31,14.9,153.1,idle,34.82,14.9,49.3,0,none,0
2024-01-09 14:07:56,20,Robotic Arm,0.91,,5.67,40.3,348.1,normal,35.27,11.6,48.85,0,none,0
2024-01-09 14:21:56,20,Robotic Arm,0.95,46.59,5.45,47.1,340.7,normal,35.5,14.0,48.62,0,none,0
2024-01-09 14:49:56,20,Robotic Arm,1.07,46.76,5.77,38.6,,normal,35.97,10.5,48.15,0,none,0
2024-01-09 15:05:56,20,Robotic Arm,0.92,36.84,5.56,46.8,350.9,normal,36.23,9.5,47.89,0,none,0
2024-01-09 15:30:56,20,Robotic Arm,1.23,37.95,5.52,39.1,344.0,normal,36.65,12.7,47.47,0,none,0
2024-01-09 15:57:56,20,Robotic Arm,,35.15,5.77,46.6,347.6,normal,37.1,10.3,47.02,0,none,0
2024-01-09 16:04:56,20,Robotic Arm,1.33,44.52,5.86,45.9,340.1,normal,37.22,9.7,46.9,0,none,0
2024-01-09 16:29:56,20,Robotic Arm,0.42,31.15,,17.5,154.1,idle,37.63,15.1,46.49,0,none,0
2024-01-09 16:45:56,20,Robotic Arm,1.4,38.48,5.82,38.5,354.8,normal,37.9,8.2,46.22,0,none,0
2024-01-09 17:04:56,20,Robotic Arm,1.2,37.69,5.58,42.6,348.4,normal,38.22,11.7,45.9,0,none,0
2024-01-09 17:33:56,20,Robotic Arm,1.18,43.8,5.27,39.5,368.7,normal,38.7,9.5,45.42,0,none,0
2024-01-09 17:57:56,20,Robotic Arm,0.35,28.76,2.53,18.9,159.3,idle,39.1,13.0,45.02,0,none,0
2024-01-09 18:02:56,20,Robotic Arm,1.33,37.81,,40.0,364.7,normal,39.18,15.1,44.94,0,none,0
2024-01-09 18:20:56,20,Robotic Arm,,41.03,5.6,38.2,361.5,normal,39.48,8.9,44.64,0,none,0
2024-01-09 18:27:56,20,Robotic Arm,0.94,36.78,5.44,42.9,355.3,normal,39.6,11.7,44.52,0,none,0
2024-01-09 18:53:56,20,Robotic Arm,1.7,42.85,7.84,57.5,496.1,peak,40.03,18.0,44.09,0,none,0
2024-01-09 19:03:56,20,Robotic Arm,1.13,46.04,,,363.6,normal,40.2,14.2,43.92,0,none,0
2024-01-09 19:32:56,20,Robotic Arm,1.07,47.84,5.3,39.4,348.8,normal,40.68,15.5,43.44,0,none,0
2024-01-09 19:49:56,20,Robotic Arm,0.91,35.07,5.46,38.5,357.5,normal,40.97,8.1,43.15,0,none,0
2024-01-09 19:54:56,20,Robotic Arm,1.31,37.37,5.68,40.4,355.9,normal,41.05,16.7,43.07,0,none,0
2024-01-09 20:12:56,20,Robotic Arm,1.66,,8.43,56.8,503.0,peak,41.35,11.1,42.77,0,none,0
2024-01-09 20:38:56,20,Robotic Arm,0.4,33.63,2.35,18.4,156.6,idle,41.78,9.0,42.34,0,none,0
2024-01-09 20:45:56,20,Robotic Arm,0.37,32.71,2.37,19.7,159.8,idle,41.9,8.7,42.22,0,none,0
2024-01-09 20:51:56,20,Robotic Arm,1.24,42.33,5.45,40.6,354.4,normal,42.0,8.5,42.12,0,none,0
2024-01-09 21:14:56,20,Robotic Arm,0.4,31.82,2.52,19.1,150.3,idle,42.38,8.0,41.74,0,none,0
2024-01-09 21:38:56,20,Robotic Arm,1.13,44.85,5.9,39.5,362.4,normal,42.78,15.1,41.34,0,none,0
2024-01-09 21:44:56,20,Robotic Arm,0.44,29.76,2.4,14.0,157.3,idle,42.88,15.8,41.24,0,none,0
2024-01-09 21:58:56,20,Robotic Arm,3.48,46.88,5.78,41.4,345.4,normal,43.12,17.4,41.0,0,none,0
2024-01-09 22:27:56,20,Robotic Arm,0.38,29.59,2.24,16.8,148.1,idle,43.6,12.7,40.52,0,none,0
2024-01-09 22:45:56,20,Robotic Arm,0.36,31.89,2.43,17.1,147.6,idle,43.9,10.8,40.22,0,none,0
2024-01-09 23:12:56,20,Robotic Arm,0.39,32.92,2.49,17.6,157.5,idle,44.35,12.4,39.77,0,none,0
2024-01-09 23:21:56,20,Robotic Arm,0.41,28.41,2.51,16.3,148.3,idle,44.5,17.8,39.62,0,none,0
2024-01-09 23:45:56,20,Robotic Arm,0.35,30.27,2.44,19.1,149.7,idle,44.9,13.4,39.22,0,none,0
2024-01-09 23:58:56,20,Robotic Arm,0.4,29.1,2.38,15.7,147.2,idle,45.12,11.1,39.0,0,none,0
2024-01-10 00:00:56,20,Robotic Arm,0.4,34.66,2.44,18.3,148.3,idle,45.15,12.4,38.97,0,none,0
2024-01-10 00:30:56,20,Robotic Arm,0.39,34.11,2.37,15.8,147.4,idle,45.65,12.9,38.47,0,none,0
2024-01-10 00:35:56,20,Robotic Arm,0.41,28.5,2.28,15.2,145.6,idle,45.73,12.1,38.39,0,none,0
2024-01-10 00:53:56,20,Robotic Arm,0.36,30.97,2.2,16.8,159.5,idle,46.03,11.8,38.09,0,none,0
2024-01-10 01:02:56,20,Robotic Arm,0.4,33.68,2.2,,151.9,idle,46.18,15.1,37.94,0,none,0
2024-01-10 01:28:56,20,Robotic Arm,0.38,28.03,2.43,18.7,147.6,idle,46.62,11.9,37.5,0,none,0
2024-01-10 01:33:56,20,Robotic Arm,0.43,34.09,2.5,18.9,155.0,idle,46.7,17.4,37.42,0,none,0
2024-01-10 01:38:56,20,Robotic Arm,0.43,34.07,2.41,19.0,156.8,idle,46.78,13.3,37.34,0,none,0
2024-01-10 01:59:56,20,Robotic Arm,0.37,30.01,2.55,16.4,160.0,idle,47.13,13.9,36.99,0,none,0
2024-01-10 02:07:56,20,Robotic Arm,0.42,28.33,2.35,18.8,150.5,idle,47.27,14.5,36.85,0,none,0
2024-01-10 02:14:56,20,Robotic Arm,0.39,30.41,2.33,15.2,147.8,idle,47.38,10.5,36.74,0,none,0
2024-01-10 02:17:56,20,Robotic Arm,0.43,32.31,2.31,18.7,153.9,idle,47.43,12.3,36.69,0,none,0
2024-01-10 02:19:56,20,Robotic Arm,0.4,32.33,2.32,18.4,148.5,idle,47.47,13.1,36.65,0,none,0
2024-01-10 02:29:56,20,Robotic Arm,0.41,33.91,2.41,17.0,154.7,idle,47.63,16.1,36.49,0,none,0
2024-01-10 02:42:56,20,Robotic Arm,0.38,34.92,2.48,16.0,154.5,idle,47.85,12.5,36.27,0,none,0
2024-01-10 02:50:56,20,Robotic Arm,0.44,33.9,2.58,14.9,149.8,idle,47.98,8.5,36.14,0,none,0
2024-01-10 03:13:56,20,Robotic Arm,0.44,32.56,,15.5,156.1,idle,48.37,14.1,35.75,0,none,0
2024-01-10 03:29:56,20,Robotic Arm,,32.56,2.43,18.4,148.1,idle,48.63,10.1,35.49,0,none,0
2024-01-10 03:51:56,20,Robotic Arm,0.45,31.57,2.53,14.1,147.3,idle,49.0,15.9,35.12,0,none,0
2024-01-10 03:56:56,20,Robotic Arm,,32.97,2.32,18.7,147.0,idle,49.08,9.6,35.04,0,none,0
2024-01-10 04:15:56,20,Robotic Arm,1.09,39.15,5.28,45.2,366.3,normal,49.4,17.9,34.72,0,none,0
2024-01-10 04:35:56,20,Robotic Arm,0.44,29.86,2.59,18.8,148.6,idle,49.73,17.2,34.39,0,none,0
2024-01-10 04:59:56,20,Robotic Arm,0.44,29.34,2.26,19.3,158.9,idle,50.13,15.7,33.99,0,none,0
2024-01-10 05:29:56,20,Robotic Arm,0.4,32.57,2.33,18.6,157.6,idle,50.63,14.1,33.49,0,none,0
2024-01-10 05:37:56,20,Robotic Arm,0.37,32.85,2.55,18.6,156.9,idle,50.77,11.9,33.35,0,none,0
2024-01-10 05:53:56,20,Robotic Arm,0.37,33.78,2.4,14.1,155.0,idle,51.03,16.4,33.09,0,none,0
2024-01-10 05:58:56,20,Robotic Arm,1.28,45.16,5.95,38.9,345.6,normal,51.12,15.7,33.0,0,none,0
2024-01-10 06:16:56,20,Robotic Arm,1.36,44.76,5.53,39.4,365.1,normal,51.42,16.7,32.7,0,none,0
2024-01-10 06:26:56,20,Robotic Arm,1.02,45.84,5.65,43.4,358.1,normal,51.58,10.4,32.54,0,none,0
2024-01-10 06:55:56,20,Robotic Arm,1.08,36.43,5.67,42.2,353.8,normal,52.07,8.8,32.05,0,none,0
2024-01-10 06:57:56,20,Robotic Arm,1.68,43.85,7.74,57.9,495.1,peak,52.1,15.9,32.02,0,none,0
2024-01-10 07:16:56,20,Robotic Arm,0.9,37.03,5.4,45.0,360.1,normal,52.42,12.5,31.7,0,none,0
2024-01-10 07:24:56,20,Robotic Arm,0.86,35.92,5.6,42.2,348.8,normal,52.55,14.2,31.57,0,none,0
2024-01-10 07:50:56,20,Robotic Arm,1.65,44.6,7.64,55.7,482.9,peak,52.98,13.2,31.14,0,none,0
2024-01-10 08:14:56,20,Robotic Arm,0.96,45.28,5.84,47.1,359.8,normal,53.38,12.6,30.74,0,none,0
2024-01-10 08:37:56,20,Robotic Arm,1.06,36.67,5.38,42.4,347.5,normal,53.77,13.9,30.35,0,none,0
2024-01-10 08:40:56,20,Robotic Arm,1.02,47.27,5.51,39.5,350.4,normal,53.82,11.3,30.3,0,none,0
2024-01-10 09:04:56,20,Robotic Arm,0.35,32.32,2.49,16.4,153.3,idle,54.22,17.2,29.9,0,none,0
2024-01-10 09:34:56,20,Robotic Arm,0.44,29.44,2.27,15.6,148.3,idle,54.72,17.5,29.4,0,none,0
2024-01-10 09:56:56,20,Robotic Arm,1.33,35.59,5.27,47.4,351.8,normal,55.08,14.2,29.04,0,none,0
2024-01-10 10:21:56,20,Robotic Arm,0.4,32.06,2.51,18.3,150.6,idle,55.5,11.7,28.62,0,none,0
2024-01-10 10:37:56,20,Robotic Arm,0.43,33.23,2.55,15.5,146.4,idle,55.77,16.1,28.35,0,none,0
2024-01-10 10:44:56,20,Robotic Arm,0.91,42.08,5.41,38.5,365.1,normal,55.88,16.6,28.24,0,none,0
2024-01-10 10:47:56,20,Robotic Arm,0.44,30.57,2.25,15.5,155.2,idle,55.93,14.9,28.19,0,none,0
2024-01-10 11:02:56,20,Robotic Arm,0.42,32.91,2.54,19.3,159.8,idle,56.18,16.1,27.94,0,none,0
2024-01-10 11:27:56,20,Robotic Arm,0.39,34.39,2.46,14.7,153.9,idle,56.6,8.5,27.52,0,none,0
2024-01-10 11:47:56,20,Robotic Arm,1.06,35.96,5.4,45.1,350.4,normal,56.93,10.2,27.19,0,none,0
2024-01-10 12:11:56,20,Robotic Arm,0.41,34.36,2.44,19.7,150.2,idle,57.33,10.5,26.79,0,none,0
2024-01-10 12:30:56,20,Robotic Arm,1.33,47.52,5.61,41.6,350.5,normal,57.65,9.0,26.47,0,none,0
2024-01-10 12:47:56,20,Robotic Arm,1.08,43.59,5.55,45.6,360.7,normal,57.93,12.5,26.19,0,none,0
2024-01-10 12:51:56,20,Robotic Arm,1.03,45.48,5.81,44.2,345.6,normal,58.0,15.9,26.12,0,none,0
2024-01-10 13:01:56,20,Robotic Arm,1.65,47.89,7.52,,508.3,peak,58.17,17.8,25.95,0,none,0
2024-01-10 13:26:56,20,Robotic Arm,1.05,42.5,5.91,38.4,347.8,normal,58.58,8.7,25.54,0,none,0
2024-01-10 13:35:56,20,Robotic Arm,1.37,35.2,5.66,43.4,369.4,normal,58.73,17.7,25.39,0,none,0
2024-01-10 13:40:56,20,Robotic Arm,1.09,47.69,5.21,41.4,348.1,normal,58.82,12.9,25.3,0,none,0
2024-01-10 13:43:56,20,Robotic Arm,0.36,34.97,2.59,14.9,152.8,idle,58.87,9.9,25.25,0,none,0
2024-01-10 13:57:56,20,Robotic Arm,0.9,36.61,5.77,46.7,358.1,normal,59.1,8.5,25.02,0,none,0
2024-01-10 14:12:56,20,Robotic Arm,0.91,45.74,5.89,43.6,352.5,normal,59.35,15.7,24.77,0,none,0
2024-01-10 14:18:56,20,Robotic Arm,1.07,43.59,,47.1,363.6,normal,59.45,10.6,24.67,0,none,0
2024-01-10 14:48:56,20,Robotic Arm,1.04,40.24,5.78,44.9,367.6,normal,59.95,17.3,24.17,0,none,0
2024-01-10 15:16:56,20,Robotic Arm,1.29,47.72,5.38,,369.2,normal,60.42,17.5,23.7,0,none,0
2024-01-10 15:31:56,20,Robotic Arm,1.35,36.84,5.95,45.6,,normal,60.67,11.6,23.45,0,none,0
2024-01-10 15:47:56,20,Robotic Arm,1.1,35.84,5.53,40.5,361.6,normal,60.93,9.5,23.19,0,none,0
2024-01-10 16:07:56,20,Robotic Arm,1.16,47.14,5.7,45.8,364.4,normal,61.27,16.9,22.85,0,none,0
2024-01-10 16:13:56,20,Robotic Arm,0.89,45.67,5.33,40.2,355.1,normal,61.37,11.5,22.75,0,none,0
2024-01-10 16:40:56,20,Robotic Arm,,47.4,5.56,,364.6,normal,61.82,14.9,22.3,0,none,0
2024-01-10 16:56:56,20,Robotic Arm,1.59,52.39,7.75,59.0,516.5,peak,62.08,17.3,22.04,0,none,0
2024-01-10 17:11:56,20,Robotic Arm,0.4,34.52,2.35,14.5,156.4,idle,62.33,13.1,21.79,0,none,0
2024-01-10 17:16:56,20,Robotic Arm,0.99,44.73,5.66,47.8,352.8,normal,62.42,16.5,21.7,0,none,0
2024-01-10 17:18:56,20,Robotic Arm,1.34,44.41,5.32,45.1,359.1,normal,62.45,11.6,21.67,0,none,0
2024-01-10 17:46:56,20,Robotic Arm,1.39,40.94,5.64,45.1,358.2,normal,62.92,11.2,21.2,0,none,0
2024-01-10 17:55:56,20,Robotic Arm,1.19,40.87,5.82,38.1,344.7,normal,63.07,14.6,21.05,0,none,0
2024-01-10 17:57:56,20,Robotic Arm,1.32,47.1,5.79,39.6,357.4,normal,63.1,15.2,21.02,0,none,0
2024-01-10 18:05:56,20,Robotic Arm,1.0,42.3,5.36,39.4,345.8,normal,63.23,14.0,20.89,0,none,0
2024-01-10 18:23:56,20,Robotic Arm,1.34,35.75,5.23,39.9,357.0,normal,63.53,16.9,20.59,0,none,0
2024-01-10 18:39:56,20,Robotic Arm,0.36,31.64,2.49,17.2,156.5,idle,63.8,12.8,20.32,0,none,0
2024-01-10 19:09:56,20,Robotic Arm,1.14,36.18,5.74,41.3,355.6,normal,64.3,15.2,19.82,0,none,0
2024-01-10 19:18:56,20,Robotic Arm,1.4,38.57,5.86,43.6,367.5,normal,64.45,14.5,19.67,0,none,0
2024-01-10 19:25:56,20,Robotic Arm,1.35,44.29,5.44,47.5,365.1,normal,64.57,9.9,19.55,0,none,0
2024-01-10 19:36:56,20,Robotic Arm,1.38,47.61,5.55,39.0,355.2,normal,64.75,17.0,19.37,0,none,0
2024-01-10 19:42:56,20,Robotic Arm,0.92,41.38,5.64,43.8,340.3,normal,64.85,9.5,19.27,0,none,0
2024-01-10 20:02:56,20,Robotic Arm,1.32,40.96,5.77,39.1,362.4,normal,65.18,15.4,18.94,0,none,0
2024-01-10 20:06:56,20,Robotic Arm,1.09,44.63,5.94,45.3,358.4,normal,65.25,10.0,18.87,0,none,0
2024-01-10 20:24:56,20,Robotic Arm,1.71,51.62,8.0,63.4,502.2,peak,65.55,14.9,18.57,0,none,0
2024-01-10 20:29:56,20,Robotic Arm,1.2,40.51,5.96,43.1,346.4,normal,65.63,13.2,18.49,0,none,0
2024-01-10 20:49:56,20,Robotic Arm,0.38,29.03,2.25,19.6,155.0,idle,65.97,13.4,18.15,0,none,0
2024-01-10 21:09:56,20,Robotic Arm,0.35,33.69,2.41,14.7,151.8,idle,66.3,16.4,17.82,0,none,0
2024-01-10 21:34:56,20,Robotic Arm,1.05,39.16,5.57,44.4,356.1,normal,66.72,10.6,17.4,0,none,0
2024-01-10 21:44:56,20,Robotic Arm,1.01,44.41,5.99,47.7,369.9,normal,66.88,17.4,17.24,0,none,0
2024-01-10 22:01:56,20,Robotic Arm,0.4,28.3,2.49,18.0,159.5,idle,67.17,8.8,16.95,0,none,0
2024-01-10 22:29:56,20,Robotic Arm,,34.96,2.23,16.1,156.1,idle,67.63,8.6,16.49,0,none,0
2024-01-10 22:37:56,20,Robotic Arm,0.41,29.44,2.34,15.0,159.9,idle,67.77,10.6,16.35,0,none,0
2024-01-10 22:40:56,20,Robotic Arm,1.13,46.27,5.52,40.4,354.6,normal,67.82,13.5,16.3,0,none,0
2024-01-10 22:58:56,20,Robotic Arm,0.43,34.37,2.28,14.8,147.4,idle,68.12,8.1,16.0,0,none,0
2024-01-10 23:27:56,20,Robotic Arm,0.38,32.19,2.5,16.2,158.8,idle,68.6,17.6,15.52,0,none,0
2024-01-10 23:31:56,20,Robotic Arm,0.4,31.42,2.55,14.4,154.1,idle,68.67,16.1,15.45,0,none,0
2024-01-10 23:50:56,20,Robotic Arm,0.41,30.81,2.37,18.1,153.5,idle,68.98,10.2,15.14,0,none,0
2024-01-10 23:59:56,20,Robotic Arm,0.42,31.08,2.36,17.1,151.4,idle,69.13,11.3,14.99,0,none,0
2024-01-11 00:19:56,20,Robotic Arm,1.31,46.34,5.26,38.6,348.7,normal,69.47,8.5,14.65,0,none,0
2024-01-11 00:34:56,20,Robotic Arm,0.9,42.02,5.22,45.9,359.5,normal,69.72,9.9,14.4,0,none,0
2024-01-11 00:43:56,20,Robotic Arm,0.37,30.31,2.32,19.5,158.3,idle,69.87,8.3,14.25,0,none,0
2024-01-11 00:56:56,20,Robotic Arm,1.16,39.73,5.57,43.7,354.8,normal,70.08,15.5,14.04,0,none,0
2024-01-11 01:16:56,20,Robotic Arm,0.36,31.24,2.57,16.4,155.5,idle,70.42,15.5,13.7,0,none,0
2024-01-11 01:39:56,20,Robotic Arm,0.45,31.87,2.39,15.6,148.4,idle,70.8,16.7,13.32,0,none,0
2024-01-11 02:04:56,20,Robotic Arm,0.41,32.73,2.37,14.0,153.4,idle,71.22,10.3,12.9,0,none,0
2024-01-11 02:12:56,20,Robotic Arm,0.41,28.51,2.24,15.8,154.0,idle,71.35,14.8,12.77,0,none,0
2024-01-11 02:29:56,20,Robotic Arm,0.37,30.41,2.26,16.0,155.9,idle,71.63,14.6,12.49,0,none,0
2024-01-11 02:41:56,20,Robotic Arm,0.39,33.72,2.57,15.8,154.3,idle,71.83,8.6,12.29,0,none,0
2024-01-11 03:09:56,20,Robotic Arm,0.99,42.4,5.3,44.0,345.2,normal,72.3,9.6,11.82,0,none,0
2024-01-11 03:31:56,20,Robotic Arm,0.39,29.66,2.52,15.1,159.4,idle,72.67,13.9,11.45,0,none,0
2024-01-11 03:49:56,20,Robotic Arm,0.36,30.9,2.51,14.7,149.7,idle,72.97,11.4,11.15,0,none,0
2024-01-11 04:14:56,20,Robotic Arm,0.4,33.34,2.51,19.1,149.6,idle,73.38,10.8,10.74,0,none,0
2024-01-11 04:32:56,20,Robotic Arm,0.35,33.04,2.27,16.3,157.1,idle,73.68,11.2,10.44,0,none,0
2024-01-11 04:53:56,20,Robotic Arm,0.41,34.11,2.46,16.3,145.5,idle,74.03,11.5,10.09,0,none,0
2024-01-11 05:08:56,20,Robotic Arm,0.35,29.76,2.46,18.3,150.2,idle,74.28,12.0,9.84,0,none,0
2024-01-11 05:14:56,20,Robotic Arm,,34.6,2.32,16.1,151.1,idle,74.38,16.8,9.74,0,none,0
2024-01-11 05:30:56,20,Robotic Arm,0.38,32.53,2.56,16.6,147.7,idle,74.65,8.4,9.47,0,none,0
2024-01-11 05:39:56,20,Robotic Arm,0.37,33.05,2.49,16.9,156.4,idle,74.8,12.6,9.32,0,none,0
2024-01-11 05:49:56,20,Robotic Arm,0.4,30.13,2.26,17.1,157.5,idle,74.97,12.8,9.15,0,none,0
2024-01-11 06:00:56,20,Robotic Arm,0.44,28.42,2.57,15.1,154.1,idle,75.15,13.3,8.97,0,none,0
2024-01-11 06:22:56,20,Robotic Arm,,44.11,5.62,41.9,342.1,normal,75.52,10.7,8.6,0,none,0
2024-01-11 06:45:56,20,Robotic Arm,0.86,38.09,5.8,44.2,352.5,normal,75.9,17.7,8.22,0,none,0
2024-01-11 06:50:56,20,Robotic Arm,1.14,42.68,5.26,41.2,366.4,normal,75.98,14.2,8.14,0,none,0
2024-01-11 07:20:56,20,Robotic Arm,1.25,36.12,5.42,40.0,351.5,normal,76.48,12.4,7.64,0,none,0
2024-01-11 07:28:56,20,Robotic Arm,1.39,42.5,5.33,45.9,357.6,normal,76.62,14.6,7.5,0,none,0
2024-01-11 07:45:56,20,Robotic Arm,0.44,31.4,2.56,19.1,145.9,idle,76.9,13.7,7.22,0,none,0
2024-01-11 07:54:56,20,Robotic Arm,1.3,36.53,5.29,39.6,367.6,normal,77.05,17.3,7.07,0,none,0
2024-01-11 08:20:56,20,Robotic Arm,1.12,39.18,5.24,39.2,345.7,normal,77.48,8.4,6.64,0,none,0
2024-01-11 08:29:56,20,Robotic Arm,0.37,28.56,2.23,15.8,153.2,idle,77.63,10.0,6.49,0,none,0
2024-01-11 08:45:56,20,Robotic Arm,1.17,38.75,5.26,44.1,359.7,normal,77.9,8.1,6.22,0,none,0
2024-01-11 08:55:56,20,Robotic Arm,1.23,47.06,5.23,40.1,357.2,normal,78.07,13.9,6.05,0,none,0
2024-01-11 09:00:56,20,Robotic Arm,0.35,28.35,2.36,17.4,155.2,idle,78.15,13.9,5.97,0,none,0
2024-01-11 09:16:56,20,Robotic Arm,0.99,43.07,5.5,43.6,360.1,normal,78.42,11.3,5.7,0,none,0
2024-01-11 09:36:56,20,Robotic Arm,0.38,30.51,2.42,15.4,159.1,idle,78.75,14.7,5.37,0,none,0
2024-01-11 09:44:56,20,Robotic Arm,1.25,43.17,5.78,40.3,340.2,normal,78.88,13.0,5.24,0,none,0
2024-01-11 10:09:56,20,Robotic Arm,1.21,47.54,5.73,39.7,365.8,normal,79.3,15.4,4.82,0,none,0
2024-01-11 10:18:56,20,Robotic Arm,1.67,50.03,8.01,62.3,518.4,peak,79.45,9.7,4.67,0,none,0
2024-01-11 10:47:56,20,Robotic Arm,1.06,42.55,5.88,46.8,364.7,normal,79.93,11.2,4.19,0,none,0
2024-01-11 11:04:56,20,Robotic Arm,1.16,47.17,5.34,40.0,346.5,normal,80.22,8.7,3.9,0,none,0
2024-01-11 11:24:56,20,Robotic Arm,1.07,43.67,5.54,47.5,347.2,normal,80.55,9.5,3.57,0,none,0
2024-01-11 11:30:56,20,Robotic Arm,1.3,45.17,5.46,42.7,362.9,normal,80.65,10.2,3.47,0,none,0
2024-01-11 11:54:56,20,Robotic Arm,1.32,43.87,5.94,44.2,352.2,normal,81.05,12.3,3.07,0,none,0
2024-01-11 12:16:56,20,Robotic Arm,1.69,49.96,8.05,58.1,506.7,peak,81.42,8.7,2.7,0,none,0
2024-01-11 12:30:56,20,Robotic Arm,1.29,47.46,5.6,45.5,364.1,normal,81.65,8.3,2.47,0,none,0
2024-01-11 12:47:56,20,Robotic Arm,1.22,39.93,5.77,47.8,358.2,normal,81.93,15.9,2.19,0,none,0
